ssn;nif;nome;telefone;morada;data_nasc
68679079599;917282046;Diana Moura;923589305;Praça do Comércio, 26, 4913-036 Viana do Castelo;'1977-03-12'
91715181934;307402499;Gonçalo Cabral;984039250;Rua das Magnólias, 88, 2883-583 Almada;'2022-12-29'
31183924398;421202778;Daniela Henriques;988099086;Praça da Serenidade, 99, 4872-818 Guimarães;'1950-04-27'
14695670374;463253718;Nuno Quaresma;913599284;Avenida da Praia, 58, 2650-514 Amadora;'1968-02-27'
21597775885;106872626;David Machado;924272487;Travessa dos Lírios, 79, 4973-130 Braga;'2016-04-23'
00107308368;405195515;Viviane Baptista;996669832;Travessa da Felicidade, 26, 8131-027 Faro;'1962-01-11'
16801615103;593646217;Jacinto Neves;967505921;Rua das Amendoeiras, 73, 2650-995 Amadora;'1951-11-21'
16416907900;693564194;David Ribeiro;930534472;Travessa dos Lírios, 98, 2650-438 Amadora;'1960-10-10'
03372208087;676592901;Amélia Barbosa;902775067;Travessa das Sombras, 97, 4845-157 Guimarães;'1965-08-01'
32318751775;895858503;Dinis Pessoa;950163654;Avenida dos Pássaros, 100, 2713-210 Sintra;'2005-06-26'
81182451343;349399944;Jacinto Braga;976710524;Travessa da Felicidade, 52, 2454-446 Leiria;'1984-12-14'
74849809656;219118134;Sofia Abreu;900839899;Avenida das Rosas, 63, 7099-461 Évora;'1977-10-22'
12269491474;454787016;Carla Brito;900550077;Praça dos Sonhos, 8, 2853-406 Almada;'1978-06-30'
89650367372;870933572;Júlia Nunes;987422914;Avenida da Montanha, 54, 9361-938 Funchal;'1996-01-28'
57462350002;354920960;Andreia Simões;954318370;Praça do Sonho, 57, 2714-747 Sintra;'1955-07-15'
81893637836;037808916;Bruno Lourenço;923407640;Rua dos Pinheiros, 79, 2780-766 Oeiras;'2023-04-16'
49849192526;336571272;Sónia Moreira;933268564;Avenida da Lua, 60, 2855-638 Almada;'1972-04-10'
38921900004;306213532;Rita Correia;976226664;Praça da Harmonia, 96, 2715-105 Sintra;'1988-11-30'
01743890404;730486544;Carolina Braga;985273544;Rua das Margaridas, 98, 7360-765 Évora;'1971-02-28'
88964668349;415137566;Andreia Lopes;956904840;Praça da Sé, 15, 2458-553 Leiria;'1998-08-12'
19260836325;009737891;Amélia Estevão;912813157;Avenida dos Oceanos, 9, 7061-298 Évora;'1971-03-04'
03403621009;337963920;João Mota;960649839;Travessa do Mar, 3, 2650-935 Amadora;'2012-06-29'
58098226170;613216642;Eduardo Batista;975313400;Travessa das Rosas, 89, 2994-358 Setúbal;'2020-11-15'
37648803367;422363913;Hugo Barbosa;941050155;Travessa do Sol, 94, 4382-165 Porto;'1976-12-18'
38208206988;413651073;António Oliveira;969251567;Praça da Paz, 51, 4533-082 Vila Nova de Gaia;'1976-09-08'
06840269530;671491806;Hélio Matos;930809865;Praça da Serenidade, 1, 2645-053 Cascais;'2000-07-30'
84060800817;624289386;Kevin Alves;900825842;Travessa dos Rios, 66, 8390-263 Faro;'2022-09-28'
48198963622;659685418;Jéssica Mendes;974723089;Praça da Liberdade, 63, 2650-788 Amadora;'1992-12-08'
57148704059;063469545;Jéssica Martins;988620207;Praça da Liberdade, 74, 1649-908 Lisboa;'2022-09-05'
22507251604;938953243;Lara Neves;946303176;Travessa das Rosas, 31, 2650-602 Amadora;'2016-11-14'
18618947937;603856011;Leonor Paulino;989203792;Avenida dos Oceanos, 54, 1009-212 Lisboa;'1965-03-24'
37119016650;083904816;Ricardo Marques;965082552;Praça das Estrelas, 36, 1369-171 Lisboa;'1993-03-14'
98096682252;943954074;Francisco Branco;976883925;Avenida da Montanha, 3, 9054-400 Funchal;'1982-05-29'
99559458474;746038820;Simão Baptista;924566206;Praça do Sonho, 61, 2650-389 Amadora;'1978-03-10'
31013918233;990133722;Tânia Rodrigues;935634677;Travessa dos Lírios, 64, 2435-262 Leiria;'1981-08-09'
27632690418;003327021;Josué Freitas;914136735;Rua das Oliveiras, 95, 7022-685 Évora;'1990-07-11'
26419068748;258034683;Rita Tavares;921525792;Avenida dos Aliados, 20, 1178-435 Lisboa;'1974-11-13'
68497902987;348855231;Daniel Valente;951398699;Travessa dos Rios, 33, 2850-516 Almada;'2018-06-29'
41272946453;089881356;Rui Moura;946518151;Travessa da Esperança, 60, 4737-795 Vila Nova de Gaia;'2014-01-20'
54594270631;661627403;Marisa Paiva;915327777;Praça das Estrelas, 29, 7129-271 Évora;'2016-05-14'
45936465683;195552059;Cristina Estevão;968743851;Praça dos Desejos, 72, 5004-904 Braga;'1958-06-13'
84593332042;715758699;Jorge Fernandes;941323334;Travessa das Papoilas, 43, 5699-404 Bragança;'1955-11-11'
18157559557;588161167;Fernando Lopes;921706221;Praça do Marquês, 29, 2780-398 Oeiras;'1957-06-06'
03857560407;264612370;Leonor Braga;971990182;Praça de Espanha, 73, 3250-614 Coimbra;'1970-02-09'
49979832697;719335743;Beatriz Gomes;995711674;Praça do Marquês, 75, 3266-095 Coimbra;'2012-01-04'
72167842130;854274899;Íris Rodrigues;905461235;Travessa dos Lírios, 9, 7120-459 Évora;'1955-05-09'
56546851416;750360514;Inês Paulino;971770376;Praça da Sé, 81, 2984-282 Setúbal;'2002-04-17'
29425381915;414019557;Miguel Reis;943780155;Rua dos Narcisos, 54, 4958-541 Viana do Castelo;'1973-03-22'
53229521685;513335625;Kevin Pinheiro;911435542;Praça das Estrelas, 4, 2650-863 Amadora;'1977-02-19'
49994017630;691269202;Patrícia Pinheiro;932850838;Travessa das Sombras, 36, 1202-839 Lisboa;'1954-05-27'
91287534894;549536971;Catarina Alves;913418882;Avenida dos Aliados, 14, 4807-675 Guimarães;'1971-05-08'
42810252418;825528302;Hugo Miranda;977231027;Rua das Margaridas, 88, 8152-436 Faro;'2007-10-10'
59078240035;863736595;Gonçalo Baptista;937164098;Praça do Amor, 41, 7152-420 Évora;'1977-02-02'
87607570279;382941939;Júlia Barbosa;979050173;Avenida da Montanha, 53, 2650-815 Amadora;'1971-04-11'
88270033087;250164122;Ana Luísa Simões;996830546;Rua das Palmeiras, 66, 1744-224 Lisboa;'1972-05-28'
60334194504;912807424;Inês Figueiredo;922429893;Rua dos Girassóis, 70, 4974-269 Braga;'2022-06-14'
30488436515;245414345;Júlio Nunes;947697073;Praça dos Desejos, 31, 5480-642 Bragança;'1968-07-26'
82303451213;100236851;Nuno Baptista;944676045;Praça das Estrelas, 74, 8296-558 Faro;'1987-08-08'
60959971532;357247988;Nuno Ramos;989202170;Praça do Marquês, 57, 4199-267 Porto;'1959-07-15'
42142450241;679770542;Vanessa Pinto;936895938;Rua das Violetas, 18, 4244-731 Porto;'1983-02-18'
45028278887;873610959;Vanessa Pacheco;990796889;Rua das Tulipas, 27, 2833-681 Almada;'1962-12-19'
41508496672;383331182;Andreia Quaresma;909372351;Avenida das Águias, 45, 2853-166 Almada;'1976-08-13'
40152040486;501603418;Inês Baptista;935108140;Travessa do Ouro, 34, 4877-131 Guimarães;'1998-08-14'
03892414981;826911344;Sara Pessoa;979968988;Praça dos Desejos, 7, 5686-843 Bragança;'2007-02-21'
77161413845;629411505;Carlos Pessoa;970031746;Praça dos Sonhos, 84, 2836-124 Almada;'2001-04-10'
35222681868;274788425;Teresa Pessoa;934741801;Travessa do Ouro, 65, 2710-428 Sintra;'1975-03-07'
63225000006;358543051;Sónia Costa;921882419;Praça da Harmonia, 97, 8345-920 Faro;'1985-01-26'
27315725501;456433847;Hugo Branco;936854754;Rua dos Cedros, 30, 2467-443 Leiria;'1963-06-13'
07632652406;765056423;Francisco Cardoso;958383096;Avenida das Acácias, 59, 1500-029 Lisboa;'1993-04-04'
26509991201;709679199;Eduardo Borges;935136501;Travessa das Marés, 78, 9223-524 Funchal;'1997-07-25'
50688034400;439490678;Helena Rocha;922981452;Rua das Magnólias, 51, 3000-089 Coimbra;'1989-04-05'
75002978015;389550456;Pedro Duarte;907695550;Avenida da Lua, 61, 2714-531 Sintra;'2014-11-10'
09018793481;464923857;Margarida Machado;980481036;Praça dos Sonhos, 76, 4613-804 Vila Nova de Gaia;'2002-02-24'
79601968650;113700144;Eduardo Machado;942151127;Travessa das Papoilas, 67, 2710-656 Sintra;'2021-09-21'
19959449812;184490279;José Marques;982657164;Rua dos Cravos, 93, 4119-292 Porto;'2013-07-14'
37896889248;641870266;Vânia Paiva;985442821;Praça do Marquês, 72, 4598-963 Vila Nova de Gaia;'1962-06-14'
30764508107;605137543;Josué Fernandes;973407412;Praça das Estrelas, 37, 4297-815 Porto;'1956-10-29'
23398709151;860333084;Fernando Monteiro;906667706;Travessa dos Lírios, 20, 1496-631 Lisboa;'1987-01-31'
53742248939;633704052;Gonçalo Duarte;947079341;Rua dos Cedros, 13, 2650-551 Amadora;'1992-07-03'
41467352248;302115530;Tânia Teixeira;916669805;Praça da Paz, 31, 3341-231 Coimbra;'2021-01-19'
09841687977;358236193;Pedro Santiago;967473510;Avenida da Montanha, 7, 2863-687 Almada;'1967-10-26'
36894486601;778471351;Josué Moura;969785348;Avenida Central, 97, 2710-649 Sintra;'2001-01-30'
25396754401;848859938;Dinis Miranda;965994624;Avenida da República, 10, 4723-876 Vila Nova de Gaia;'1990-03-16'
06950731313;613261235;Júlio Miranda;987294978;Travessa das Rosas, 87, 2713-855 Sintra;'1973-04-30'
68633954604;140562163;Vera Mendes;990814081;Travessa do Sol, 93, 7298-274 Évora;'2021-07-19'
80192400244;267268012;Jacinto Amorim;952030071;Avenida dos Pássaros, 48, 4849-061 Guimarães;'2012-05-02'
66358067016;853256527;Lara Machado;968168383;Travessa das Sombras, 16, 2650-316 Amadora;'2021-06-08'
64053157855;586942993;Manuel Vieira;951721274;Avenida das Águias, 20, 4081-677 Porto;'1996-01-05'
97461235867;557663471;Francisco Pinheiro;967790653;Rua dos Cedros, 97, 2436-906 Leiria;'1964-09-01'
53331222060;736940588;Fábio Pessoa;910347034;Travessa da Esperança, 90, 2780-064 Oeiras;'1967-01-15'
23205051556;345544801;Eduardo Santiago;940658085;Avenida da Lua, 64, 4805-710 Guimarães;'2004-07-14'
75713416696;947446460;Mónica Gonçalves;986663658;Rua dos Narcisos, 2, 3179-947 Coimbra;'2013-03-16'
14222139673;385619796;Amélia Gonçalves;957696961;Praça da Serenidade, 1, 3204-893 Coimbra;'1962-07-26'
79468154138;814189715;Jéssica Cabral;999990171;Praça dos Desejos, 14, 1708-020 Lisboa;'1971-07-25'
53895356608;506407806;Sofia Mendes;905664254;Avenida dos Oceanos, 4, 2714-361 Sintra;'2021-08-24'
68941714289;084109374;Gonçalo Almeida;987086477;Avenida da Montanha, 70, 4037-554 Porto;'1988-08-28'
92420962762;775316030;Fernando Tavares;912774960;Praça da Sé, 87, 1115-414 Lisboa;'2008-11-04'
56797422922;826923596;Andreia Cordeiro;958112148;Praça das Ilusões, 41, 2842-091 Almada;'1956-02-17'
27746881814;992461744;Josué Gomes;964524701;Rua das Tulipas, 58, 2867-593 Almada;'2002-11-17'
82742466038;047067165;Andreia Teixeira;990730478;Travessa das Papoilas, 99, 9003-361 Funchal;'1990-11-20'
75496613311;920643803;Patrícia Amorim;963748152;Avenida das Rosas, 62, 4803-686 Guimarães;'1972-09-27'
51306017478;296564328;Andreia Fonseca;907880271;Travessa do Sol, 53, 2780-800 Oeiras;'1997-02-12'
73090053052;516409419;Artur Valente;929638209;Avenida dos Ventos, 80, 2650-749 Amadora;'1966-02-28'
63184364032;712903321;Helena Cardoso;956718729;Rua das Violetas, 71, 3170-189 Coimbra;'1985-04-16'
20752076912;762289412;Tânia Pinheiro;949278318;Avenida da República, 38, 7165-439 Évora;'1987-01-11'
66722238930;058783011;Francisco Machado;965749197;Rua das Violetas, 40, 9223-090 Funchal;'2000-12-20'
57275686556;649565016;Margarida Borges;963090094;Rua dos Cravos, 93, 4579-705 Vila Nova de Gaia;'2016-11-10'
54138153967;073965359;Rita Monteiro;983747392;Rua dos Girassóis, 43, 4811-116 Guimarães;'1970-05-18'
46756199835;005106911;Lara Caldeira;919025555;Avenida dos Aliados, 50, 1300-047 Lisboa;'1951-09-21'
26690335433;081209345;Ricardo Monteiro;986948784;Travessa da Esperança, 95, 2481-878 Leiria;'2022-03-30'
39213854543;792416140;Hélder Mota;973794823;Praça da Alegria, 9, 2433-723 Leiria;'2009-03-30'
24404541490;079564119;Andreia Batista;948574402;Praça da Serenidade, 89, 8343-541 Faro;'1960-06-20'
86631636574;568928385;Tânia Cabral;967139617;Avenida da Lua, 7, 3307-181 Coimbra;'1981-04-19'
10503650826;153985692;Daniela Abreu;972926490;Rua das Amendoeiras, 5, 4844-644 Guimarães;'2021-11-12'
93736749428;371810714;Alberto Baptista;911318596;Rua das Oliveiras, 1, 2930-763 Setúbal;'2006-06-22'
47058605920;135291040;Jorge Araújo;988631869;Avenida Central, 80, 8022-488 Faro;'1979-04-05'
59500676250;336055992;Vânia Barbosa;918528417;Rua das Violetas, 76, 1388-636 Lisboa;'1966-04-23'
95419187952;370671737;Alberto Correia;963818519;Praça do Amor, 93, 5514-814 Bragança;'1974-04-01'
19091936572;034402955;Júlia Brito;906353494;Rua das Margaridas, 39, 2479-006 Leiria;'1996-06-24'
30184830852;157318271;Amélia Cabral;984941325;Praça de Espanha, 50, 5460-573 Bragança;'1954-04-07'
48285570142;334922248;Sara Pires;939339005;Travessa das Estrelas, 61, 2910-079 Setúbal;'1953-07-04'
91874520512;681915968;Rita Correia;993584810;Praça da Serenidade, 7, 3025-510 Coimbra;'1985-02-22'
49823809316;395447993;Josué Miranda;923703420;Avenida das Colinas, 47, 4874-421 Guimarães;'1986-07-16'
83371246591;970721908;Raul Duarte;934130604;Praça das Ilusões, 32, 2648-467 Cascais;'1976-11-26'
30179717405;539402273;Eva Carvalho;926395356;Praça da Sé, 71, 5497-944 Bragança;'1956-11-19'
27550911426;235948572;Hélio Abreu;939006382;Avenida da Lua, 29, 2459-003 Leiria;'2011-08-12'
91017572467;983166945;Júlio Barbosa;961901942;Rua das Amendoeiras, 36, 8046-767 Faro;'1972-08-04'
17011009399;631878794;Miguel Carvalho;964927134;Travessa das Marés, 70, 2647-037 Cascais;'1997-12-21'
47142759192;913325577;Hélder Alves;958209845;Rua das Tulipas, 11, 8111-290 Faro;'1996-10-29'
39035521192;263426744;Artur Mendes;915924732;Praça dos Sonhos, 96, 1050-241 Lisboa;'1958-12-19'
76770437347;259009354;Sara Nunes;984406204;Avenida dos Oceanos, 11, 1050-738 Lisboa;'2003-11-05'
67134616759;288511531;Catarina Costa;987590905;Praça da Alegria, 32, 3058-883 Coimbra;'1999-06-28'
89978310513;243461542;Gonçalo Leal;920843778;Avenida da Montanha, 36, 2780-770 Oeiras;'1972-01-17'
72655583351;463577191;Josué Costa;951434537;Praça do Marquês, 79, 2710-639 Sintra;'2004-10-22'
57327334476;759879450;Tatiana Cruz;911278363;Praça do Marquês, 13, 2780-907 Oeiras;'1990-11-08'
28139350745;810449411;Mónica Valente;902407319;Travessa das Sombras, 36, 2915-826 Setúbal;'1953-06-16'
89864487611;625786159;Mónica Carvalho;982132994;Praça da Alegria, 21, 9221-397 Funchal;'2015-11-15'
85952594432;223457105;Kevin Mota;903220854;Praça do Marquês, 88, 2648-236 Cascais;'2011-03-03'
07463425736;358117410;Teresa Valente;912125303;Avenida da Lua, 27, 4067-852 Porto;'2013-05-23'
28056267023;442248915;Eduardo Valente;990738995;Avenida das Rosas, 77, 2650-283 Amadora;'1959-12-04'
25597032614;780987511;Júlio Braga;906803856;Rua dos Pinheiros, 62, 2650-772 Amadora;'2009-07-26'
36645624217;244908648;Rosa Abreu;909048827;Avenida dos Oceanos, 1, 2499-233 Leiria;'1985-09-16'
10226483624;451333760;Rui Moura;976061731;Travessa das Estrelas, 34, 4710-008 Vila Nova de Gaia;'1987-06-27'
82997371503;142653901;Raul Almeida;945687683;Praça do Marquês, 7, 5017-048 Braga;'1971-08-01'
40828701565;891437845;Rita Carvalho;923197441;Rua das Violetas, 63, 4507-398 Vila Nova de Gaia;'1999-11-10'
75383399470;993387557;Marisa Paiva;901924167;Travessa do Mar, 58, 4463-339 Vila Nova de Gaia;'1957-03-25'
10167821242;746749272;Jorge Martins;949086367;Praça da Serenidade, 39, 2650-369 Amadora;'1954-10-13'
86519674202;570223754;Ricardo Cunha;941619171;Travessa do Bosque, 87, 4248-982 Porto;'2012-01-23'
08677623982;011338457;Liliana Moura;972232828;Rua das Amendoeiras, 48, 4927-333 Viana do Castelo;'1971-07-05'
55131066382;875079872;Eduarda Cruz;928722936;Praça da Paz, 42, 2970-402 Setúbal;'2001-11-28'
42183741553;374476974;Jorge Ferreira;934389606;Avenida dos Ventos, 51, 1087-423 Lisboa;'2020-08-11'
47446896868;503079523;Vasco Teixeira;921246878;Travessa das Sombras, 21, 2479-040 Leiria;'1983-06-14'
67936042079;179635999;Bianca Henriques;921162595;Travessa das Marés, 10, 2650-434 Amadora;'1954-06-06'
22779596854;351063310;Daniel Martins;933416825;Praça das Estrelas, 88, 2646-020 Cascais;'1976-05-11'
34581840357;823889081;Alberto Pinheiro;923260374;Praça de Espanha, 5, 2497-903 Leiria;'1965-10-26'
38050701289;651238548;Alberto Correia;929030074;Avenida das Colinas, 32, 2993-292 Setúbal;'1993-07-02'
14844584530;670172320;Paulo Pessoa;999062311;Rua das Magnólias, 37, 2870-404 Almada;'2019-06-22'
10627407874;889227852;Leonardo Abreu;911309020;Avenida da República, 33, 2804-770 Almada;'1988-06-16'
73216310270;817087504;Kevin Rosa;998020681;Rua das Violetas, 30, 5041-894 Braga;'2016-11-04'
89279657776;788816760;Leonardo Melo;941036924;Rua dos Jasmins, 83, 2650-384 Amadora;'2009-02-22'
65157358616;519744608;Carlos Brito;955368860;Rua das Margaridas, 47, 5442-279 Bragança;'1954-12-08'
73240877125;924309411;Isabel Moura;908977658;Avenida das Águias, 100, 4172-702 Porto;'2005-08-17'
12077048433;146416343;Nuno Gonçalves;929593996;Praça da Serenidade, 60, 2712-349 Sintra;'1995-11-12'
64386098617;119652064;Sónia Maia;958348099;Travessa das Marés, 1, 4228-548 Porto;'1970-03-15'
16232754171;644655170;Leonardo Caldeira;909680347;Travessa das Papoilas, 49, 2938-280 Setúbal;'2003-02-20'
24305943328;570985681;Hélder Baptista;967227159;Rua das Tulipas, 87, 4299-638 Porto;'2009-03-15'
43526611425;672110678;Patrícia Oliveira;980724354;Avenida das Águias, 31, 4370-998 Porto;'1970-03-18'
96861859350;799869001;Fábio Silveira;937052918;Rua das Orquídeas, 56, 4787-379 Braga;'1967-03-01'
93525308981;605002970;Teresa Correia;980664758;Travessa dos Rios, 62, 7133-512 Évora;'1970-06-20'
08852191736;862535337;Simão Jesus;951275768;Praça do Comércio, 74, 7228-372 Évora;'1997-12-08'
31069160103;025347907;Rosa Fernandes;997533517;Praça do Marquês, 25, 9149-870 Funchal;'1971-12-08'
78104174166;217714924;Sara Sousa;961016627;Travessa do Ouro, 77, 4760-911 Braga;'1954-04-22'
52490526398;043567421;Rita Marques;913611100;Rua dos Narcisos, 91, 4993-780 Viana do Castelo;'1951-12-08'
81480023815;354003701;Kevin Simões;970454203;Praça do Marquês, 14, 1016-824 Lisboa;'1953-12-08'
75499902113;192461082;Viviane Braga;906466115;Praça das Estrelas, 28, 2650-229 Amadora;'1987-03-06'
37429549741;714296462;Júlia Brito;988189838;Avenida dos Descobrimentos, 37, 4825-570 Guimarães;'1965-01-13'
65498895849;586384086;Isabel Alves;947526126;Praça das Ilusões, 82, 2650-936 Amadora;'2011-09-13'
68965784072;956747791;Andreia Pereirinha;910474460;Travessa das Oliveiras, 76, 2780-225 Oeiras;'2020-02-02'
15713706279;982366333;Rui Borges;950471553;Rua das Orquídeas, 79, 2780-435 Oeiras;'2005-02-24'
93183097440;619395124;Manuel Reis;975926887;Travessa das Estrelas, 81, 2647-182 Cascais;'1971-12-17'
60487242244;960423047;Patrícia Rodrigues;976712504;Travessa da Esperança, 79, 4840-019 Guimarães;'1989-09-02'
11017681967;011585715;Carlos Valente;981988345;Avenida dos Aliados, 7, 9167-630 Funchal;'2020-12-14'
71283292340;330804732;Vasco Melo;996105547;Praça da Alegria, 73, 7041-934 Évora;'2004-02-02'
92247937464;023086502;Júlia Branco;969624345;Avenida da República, 33, 8366-691 Faro;'1966-10-21'
51056698280;585632462;Simão Pereira;994558361;Rua das Amendoeiras, 72, 2713-274 Sintra;'2001-05-17'
26392755680;617553386;Amélia Martins;902225797;Avenida das Rosas, 67, 1479-067 Lisboa;'1982-11-06'
16069579994;345692286;Inês Carvalho;994770544;Praça da Alegria, 52, 5090-059 Braga;'2002-06-26'
31601298942;961322545;Íris Brito;936778271;Travessa das Papoilas, 60, 3163-132 Coimbra;'1985-06-15'
69248562343;398860341;Rita Amorim;962705355;Travessa do Bosque, 98, 8230-068 Faro;'2012-09-17'
92892401521;818347316;Andreia Valente;914674605;Praça da Serenidade, 100, 2780-104 Oeiras;'2003-12-20'
82940094958;522127836;Alberto Ramos;990778974;Praça do Comércio, 37, 8322-052 Faro;'1967-06-15'
98832421345;730769154;Josué Maia;927415565;Praça de Espanha, 59, 4989-724 Viana do Castelo;'1969-06-14'
